D05418; Pentapiperium metilsulfate (INN); CHRM [HSA:1128 1129 1131 1132 1133] [KO:K04129 K04130 K04131 K04132 K04133];;
D05419; Calcium trisodium pentetate (INN);;;
D05420; Pentetate calcium trisodium Yb 169 (USAN);;;
D05421; Pentetate indium disodium In 111 (USAN);;;
D05422; Pentetic acid (USP/INN);;;
D05423; Pentyde (TN);;;
D05424; Albumin (TN);;;
D05425; Pentisomicin (USAN/INN);;; 
D05426; Pentizidone sodium hydrate;;;
D05427; Pentomone (USAN/INN);;;
D05428; Elmiron (TN);;;
D05429; Aminophylline hydrate (JP17); ADORA1 [HSA:134] [KO:K04265]  |  ADORA2A [HSA:135] [KO:K04266]  |  PDE [HSA:10846 27115 50940 5136 5137 5138 5139 5140 5141 5142 5143 5144 5150 5151 5153 8622] [KO:K18438 K18436 K13298 K13755 K18283 K19021 K13296 K13293 K18437]; Enzyme: CYP1A2 [HSA:1544]; 
D05430; Petrin (TN);;; 
D05431; Peppermint (TN);;;
D05432; Peppermint oil (NF);;;
D05433; Peppermint spirit (USP);;;
D05434; Peppermint water (NF);;;
D05435; Permalens (TN);;;
D05436; Perfluoropentane;;;
D05437; Perflexane (USAN/INN);;;
D05438; Perflisopent (USAN/INN);;;
D05439; Imagent (TN);;;
D05440; Sonazoid (TN);;;
D05441; Pergamid (TN);;; 
D05442; Perhexiline maleate (USAN); CACNA1-L [HSA:775 776 778 779] [KO:K04850 K04851 K04853 K04857]  |  CPT [HSA:1374 1375 126129 1376] [KO:K08765 K19523 K19524 K08766]; Enzyme: CYP2D6 [HSA:1565]; 
D05443; Elimite (TN);;;
D05444; Pertussis immune globulin (USP);;;
D05445; Adsorbed purified pertussis vaccine (JP17);;; 
D05446; Perjeta (TN); ERBB2 (HER2, CD340) [HSA:2064] [KO:K05083];;
D05447; Perzinfotel (USAN/INN); GRIN (NMDAR) [HSA:2902 2903 2904 2905 2906] [KO:K05208 K05209 K05210 K05211 K05212];; 
D05448; Cytolex (TN);;;
D05449; DuraSoft 2 (TN);;;
D05450; Phenazopyridine hydrochloride (USP);;;
D05451; Phenbutazone sodium glycerate (USAN); PTGS1 (COX1) [HSA:5742] [KO:K00509]  |  PTGS2 (COX2) [HSA:5743] [KO:K11987];; 
D05452; Escorpal (TN); CHRM [HSA:1128 1129 1131 1132 1133] [KO:K04129 K04130 K04131 K04132 K04133];;
D05453; PCP; GRIN (NMDAR) [HSA:2902 2903 2904 2905 2906] [KO:K05208 K05209 K05210 K05211 K05212];; 
D05454; Preludin (TN);;; 
D05455; Phenolate sodium (USAN);;;
D05456; Modane (TN);;; 
D05457; Liquamar (TN); VKORC1 [HSA:79001] [KO:K05357];; 
D05458; Phentermine (USAN/INN);;; 
D05459; Fastin (TN);;; 
D05460; Pheny-Pas-Tebamin (TN);;; 
D05461; Enoxacin hydrate (JP17); DNA gyrase [KO:K02469 K02470]  |  topoisomerase IV [KO:K02621 K02622]; Enzyme: CYP1A2 [HSA:1544];
D05462; Oxycodone hydrochloride hydrate (JP17); OPRM1 [HSA:4988] [KO:K04215]; Enzyme: CYP3A4 [HSA:1576], CYP2D6 [HSA:1565]; 
D05463; Calcicol (TN);;; 
D05464; Phenylmercuric acetate (NF);;;
D05465; Phenmerzyl nitrate (TN);;;
D05466; Phenylpropanolamine polistirex (USAN); ADRA1 [HSA:148 147 146] [KO:K04135 K04136 K04137]  |  ADRA2 [HSA:150 151 152] [KO:K04138 K04139 K04140]  |  ADRB1 [HSA:153] [KO:K04141]  |  ADRB2 [HSA:154] [KO:K04142]  |  ADRB3 [HSA:155] [KO:K04143];;
D05467; Phosphoric acid (NF);;;
D05468; Ftalofyne (INN);;;
D05469; Phytate persodium (USAN);;;
D05470; Rencal (TN);;;
D05471; Piboserod hydrochloride (USAN); HTR4 [HSA:3360] [KO:K04160];;
D05472; Pibrozelesin hydrobromide (USAN);;;
D05473; Picenadol hydrochloride (USAN);;;
D05474; Piclamilast (USAN/INN); PDE4 [HSA:5141 5142 5143 5144] [KO:K13293];;
D05475; Picotrin diolamine (USAN);;;
D05476; Picumeterol fumarate (USAN); ADRB2 [HSA:154] [KO:K04142];; 
D05477; Pifarnine (USAN/INN);;;
D05478; Pilagan (TN); CHRM [HSA:1128 1129 1131 1132 1133] [KO:K04129 K04130 K04131 K04132 K04133]; Enzyme: CYP2A6 [HSA:1548]; 
D05479; Aminoguanidine hydrochloride; AOC1 (DAO) [HSA:26] [KO:K11182]  |  NOS [HSA:4842 4843 4846] [KO:K13240 K13241 K13242];;
D05480; Elidel (TN); calcineurin [HSA:5530 5532 5533 5534 5535 11261 63928] [KO:K04348 K06268 K17610 K17611];;
D05481; Pimetine hydrochloride (USAN);;;
D05482; Pindac (TN); ABCC8(SUR1)/KCNJ11(KIR6.2) [HSA:6833 3767] [KO:K05032 K05004]  |  ABCC9(SUR2)/KCNJ11(KIR6.2) [HSA:10060 3767] [KO:K05033 K05004];; 
D05483; Pinadoline (USAN);;;
D05484; Pipazetate (INN);;;
D05485; Piperamide maleate (USAN);;;
D05486; Piperazine edetate calcium (USAN/INN);;;
D05487; Ancyte (TN);;; 
D05488; Rowapraxin (TN);;;
D05489; Probkin (TN);;;
D05490; Piquizil hydrochloride (USAN);;;
D05491; Pirandamine hydrochloride (USAN); SLC6A4 (HTT) [HSA:6532] [KO:K05037];; 
D05492; Pirazmonam sodium (USAN);;;
D05493; Pirazolac (USAN/INN);;;
D05494; Pirbenicillin sodium (USAN); penicillin binding protein;; 
D05495; Pirenperone (USAN/INN);;; 
D05496; Piridicillin sodium (USAN); penicillin binding protein;; 
D05497; Piridronate sodium (USAN);;; 
D05498; Piriprost (USAN/INN);;;
D05499; Piriprost potassium (USAN);;;
D05500; Piritrexim isethionate (USAN);;;
D05501; Pirlimycin hydrochloride hydrate (JAN); 50S ribosomal subunit;;
D05502; CGS 13080; TBXAS1 (CYP5A1) [HSA:6916] [KO:K01832];; 
D05503; Pirnabine (USAN);;;
D05504; Piroctone (USAN/INN);;;
D05505; Octopirox (TN);;;
D05506; Pirodavir (USAN/INN);;;
D05507; Pirogliride tartrate (USAN);;;
D05508; Pirolate (USAN/INN);;;
D05509; Pirolazamide (USAN/INN);;;
D05510; Piroxantrone hydrochloride (USAN);;;
D05511; Piroxicam betadex (USAN); PTGS1 (COX1) [HSA:5742] [KO:K00509]  |  PTGS2 (COX2) [HSA:5743] [KO:K11987]; Enzyme: CYP2C9 [HSA:1559], CYP3A4 [HSA:1576]; 
D05512; Piroxicam cinnamate (USAN); PTGS1 (COX1) [HSA:5742] [KO:K00509]  |  PTGS2 (COX2) [HSA:5743] [KO:K11987]; Enzyme: CYP2C9 [HSA:1559], CYP3A4 [HSA:1576]; 
D05513; Piroxicam olamine (USAN); PTGS1 (COX1) [HSA:5742] [KO:K00509]  |  PTGS2 (COX2) [HSA:5743] [KO:K11987]; Enzyme: CYP2C9 [HSA:1559], CYP3A4 [HSA:1576]; 
D05514; Piroximone (USAN);;;
D05515; Pirprofen (USAN/INN);;; 
D05516; Pirquinozol (USAN/INN);;;
D05517; Pirsidomine (USAN/INN);;;
D05518; Pirtenidine hydrochloride (USAN);;;
D05519; Pituitrin (TN);;;
D05520; Pivampicillin pamoate (USAN); penicillin binding protein;; 
D05521; Pivampicillin probenate (USAN); penicillin binding protein;; 
D05522; Pixuvri (TN); TOP2 [HSA:7153 7155] [KO:K03164];; 
D05523; Sandomigran (TN); HTR2A [HSA:3356] [KO:K04157]  |  HTR2C [HSA:3358] [KO:K04157]  |  HTR1 [HSA:3350 3351 3352 3354 3355] [KO:K04153];; 
D05524; Plague vaccine;;;
D05525; Plantago seed (TN);;; 
D05526; Plasma plex (TN);;;
D05527; PC;;; 
D05528; Pleconaril (USAN/INN);;;
D05529; Condylox (TN); TUBB [HSA:10381 10382 10383 203068 347688 347733 7280 81027 84617] [KO:K07375];;
D05530; Podophylum rhizome;;;
D05531; Rhus tox antigen (TN);;;
D05532; Poison oak extract (USAN);;;
D05533; Polacrilin (USAN);;;
D05534; Amberlite IRP88 resin (TN);;;
D05535; Poldine metilsulfate; CHRM [HSA:1128 1129 1131 1132 1133] [KO:K04129 K04130 K04131 K04132 K04133];;
D05536; Policapram (USAN/INN);;;
D05537; Polifeprosan;;;
D05538; Mozenavir (INN); HIV protease [CPD:C19849];; 
D05539; Poligeenan (USAN/INN);;;
D05540; Poliglecaprone (INN);;;
D05541; Poliglusam (USAN/INN);;;
D05542; Polignate sodium (USAN);;;
D05543; Poliovirus vaccine inactivated (USP);;; 
D05544; Orimune (TN);;; 
D05545; Polipropene 25 (USAN);;;
D05546; Polixetonium chloride (USAN/INN);;;
D05547; Therabloat (TN);;;
D05548; Novafil (TN);;;
D05549; Polybutilate (USAN);;;
D05550; Polydextrose (USAN);;;
D05551; Kasal (USAN);;;
D05552; PDS II (TN);;;
D05553; Polyethadene (USAN);;;
D05554; Carbowax sentry methoxypolyethylene glycol (TN);;;
D05555; Jefron (TN);;;
D05556; Polyglactin;;;
D05557; Dexon (TN);;;
D05558; Maxon (TN);;;
D05559; Polymetaphosphate P 32 (USAN);;;
D05560; Brij 96 (TN);;;
D05561; Polyoxyl 20 cetostearyl ether (NF);;;
D05562; Cremophor EL (TN);;;
D05563; Cremophor RH40 (TN);;;
D05564; Arlamol E (TN);;;
D05565; Tween 20 (TN);;;
D05566; Tween 40 (TN);;;
D05567; Tween 60 (TN);;;
D05568; Tween 65 (TN);;;
D05569; Tween 85 (TN);;;
D05570; Ostamer (TN);;;
D05571; Polyvinyl acetate phthalate (NF);;;
D05572; Porfiromycin (USAN/INN); DNA synthesis inhibitor;;
D05573; Porofocon A (USAN);;;
D05574; Sulfurated potash;;;
D05575; Pramipexole (USAN/INN); DRD2 [HSA:1813] [KO:K04145]  |  DRD3 [HSA:1814] [KO:K04146]  |  DRD4 [HSA:1815] [KO:K04147]; Transporter: SLC22A1 [HSA:6580], SLC22A2 [HSA:6582];
D05576; Potassium benzoate (NF);;;
D05577; Potassium chloride K 42 (USAN);;;
D05578; Urocit-K (TN);;; 
D05579; Aciquel (TN);;; 
D05580; Potassium guaiacolsulfonate hydrate;;;
D05581; Potassium metabisulfite (NF);;;
D05582; Potassium metaphosphate (NF);;;
D05583; Potassium sodium tartrate (USP);;;
D05584; Povidone I 125 (USAN);;;
D05585; Povidone I 131 (USAN);;;
D05587; Practolol (USAN); ADRB1 [HSA:153] [KO:K04141];; 
D05588; Pradefovir mesylate (USAN);;;
D05589; Folotyn (TN); DHFR [HSA:1719 200895] [KO:K00287];; 
D05590; Pralidoxime mesylate (USAN); ACHE [HSA:43] [KO:K01049];;
D05591; Plauracin (USAN/INN);;;
D05592; Amacetam hydrochloride;;; 
D05593; Amacetam sulfate;;; 
D05594; Pramlintide (USAN/INN);;; 
D05595; Symlin (TN);;; 
D05596; Pranolium chloride (USAN/INN);;;
D05597; Effient (TN); P2Y12 receptor [HSA:64805] [KO:K04298]; Enzyme: CYP3A [HSA:1576 1577 1551], CYP2B6 [HSA:1555];
D05598; Pravadoline maleate (USAN); PTGS1 (COX1) [HSA:5742] [KO:K00509]  |  PTGS2 (COX2) [HSA:5743] [KO:K11987];; 
D05599; Prazarelix acetate (USAN); GNRHR [HSA:2798] [KO:K04280];;
D05600; Prednazate (USAN/INN);;;
D05601; Dermatop (TN); NR3C1 (GR) [HSA:2908] [KO:K05771];; 
D05602; Prednimustine (USAN/INN);;; 
D05603; Prednival (USAN);;;
D05604; Pregnenolone succinate (USAN);;;
D05605; Premafloxacin (USAN/INN); DNA gyrase [KO:K02469 K02470]  |  topoisomerase IV [KO:K02621 K02622];; 
D05606; Prenalterol hydrochloride (USAN); ADRB1 [HSA:153] [KO:K04141];; 
D05607; Iamin (TN);;;
D05608; Pridefine hydrochloride (USAN);;;
D05609; Prifelone (USAN/INN);;;
D05610; Priliximab (USAN/INN); CD4 [HSA:920] [KO:K06454];;
D05611; Prinomide tromethamine (USAN);;;
D05612; Prinoxodan (USAN/INN);;; 
D05613; Prizidilol hydrochloride (USAN);;;
D05614; Proadifen hydrochloride (USAN);;;
D05615; Probicromil calcium (USAN);;;
D05616; Procinonide (USAN/INN);;;
D05617; Proclonol (USAN/INN);;;
D05618; Prodilidine hydrochloride (USAN);;;
D05619; Prodolic acid (USAN/INN);;; 
D05620; Centrac (TN);;;
D05621; Gabren (TN);;; 
D05622; Proinsulin human (USAN); INSR (CD220) [HSA:3643] [KO:K04527];;
D05623; Prolintane hydrochloride (USAN);;; 
D05624; Uralyt (TN);;; 
D05625; Propane (NF);;;
D05626; Epontol (TN);;; 
D05627; Etrynit (TN);;; 
D05628; Propenzolate hydrochloride (USAN); CHRM [HSA:1128 1129 1131 1132 1133] [KO:K04129 K04130 K04131 K04132 K04133];;
D05629; Propikacin (USAN); 30S ribosomal subunit;; 
D05630; Betaprone (TN);;;
D05631; Dirame (TN);;;
D05632; Darvon-N (TN); OPRM1 [HSA:4988] [KO:K04215];; 
D05633; Propylene carbonate (NF);;;
D05634; Propylene glycol alginate (NF);;;
D05635; Propylene glycol diacetate;;;
D05636; Propylene glycol monostearate (NF);;;
D05637; Dristan inhaler (TN); ADRA1 [HSA:148 147 146] [KO:K04135 K04136 K04137]  |  ADRA2 [HSA:150 151 152] [KO:K04138 K04139 K04140];;
D05638; Arthrex (TN);;;
D05639; Proquinolate (USAN/INN);;;
D05640; Prorenoate potassium (USAN/INN); NR3C2 (MR) [HSA:4306] [KO:K08555];; 
D05641; Proroxan hydrochloride (USAN);;;
D05642; Synchrocept (TN);;;
D05643; Parenamine (TN);;;
D05644; Proxazole (USAN/INN);;;
D05645; Proxicromil (USAN/INN);;;
D05646; Proxorphan tartrate (USAN);;;
D05647; Radiogardase-Cs (TN);;;
D05648; Pseudo-12 (TN); ADRA1 [HSA:148 147 146] [KO:K04135 K04136 K04137]  |  ADRA2 [HSA:150 151 152] [KO:K04138 K04139 K04140]  |  ADRB1 [HSA:153] [KO:K04141]  |  ADRB2 [HSA:154] [KO:K04142]  |  ADRB3 [HSA:155] [KO:K04143];; 
D05649; Afrinol (TN); ADRA1 [HSA:148 147 146] [KO:K04135 K04136 K04137]  |  ADRA2 [HSA:150 151 152] [KO:K04138 K04139 K04140]  |  ADRB1 [HSA:153] [KO:K04141]  |  ADRB2 [HSA:154] [KO:K04142]  |  ADRB3 [HSA:155] [KO:K04143];; 
D05650; Psyllium hemicellulose (USP);;;
D05651; Hydrocil instant (TN);;;
D05652; Pumice (USP);;;
D05653; Puromycin (USAN); ribosome;;
D05655; Puromycin dihydrochloride; ribosome;;
D05656; Pyrabrom (USAN);;;
D05657; Banminth (TN);;;
D05658; Pirazofurin (INN);;;
D05659; Chrysanthemum cinerariaefolium extract;;;
D05660; Pymafed (TN); HRH1 [HSA:3269] [KO:K04149];; 
D05661; Surexin (TN);;;
D05662; Sodium omadine (TN);;;
D05663; Pyrovalerone hydrochloride (USAN); SLC6A2 (NAT1) [HSA:6530] [KO:K05035]  |  SLC6A3 (DAT1) [HSA:6531] [KO:K05036];;
D05664; Pyroxamine maleate (USAN);;;
D05665; Pyrrocaine (USP/INN);;; 
D05666; Pyrroliphene hydrochloride (USAN);;;
D05667; Quadazocine mesylate (USAN); OPRK1 [HSA:4986] [KO:K04214]  |  OPRM1 [HSA:4988] [KO:K04215];; 
D05668; Quazinone (USAN/INN);;;
D05669; Quazodine (USAN/INN);;;
D05670; Quazolast (USAN/INN);;;
D05671; Quiflapon sodium (USAN);;;
D05672; Quinaldine blue (USAN/INN);;;
D05673; Quinazosin hydrochloride (USAN);;;
D05674; Quinbolone (USAN/INN); NR3C4 (AR) [HSA:367] [KO:K08557];; 
D05675; Quindecamine acetate (USAN);;;
D05676; Quindonium bromide (USAN/INN);;;
D05677; Quinelorane hydrochloride (USAN); DRD2 [HSA:1813] [KO:K04145];; 
D05678; Quinetolate (USAN/INN);;;
D05679; Quingestanol acetate (USAN); NR3C3 (PGR) [HSA:5241] [KO:K08556];; 
D05680; Quingestrone (USAN/INN);;;
D05681; Quinine biascorbate;; Enzyme: CYP3A4 [HSA:1576], CYP3A5 [HSA:1577], CYP3A7 [HSA:1551] |  Transporter: SLC22A1 [HSA:6580], SLC22A2 [HSA:6582];
D05682; Quinpirole hydrochloride (USAN); DRD2 [HSA:1813] [KO:K04145]  |  DRD3 [HSA:1814] [KO:K04146];; 
D05683; Quinterenol sulfate (USAN);;;
D05684; Quinuclium bromide (USAN);;;
D05685; Quipazine maleate (USAN); HTR3 [HSA:3359 9177 170572 200909 285242] [KO:K04819];;
D05686; BayRob (TN);;;
D05687; Dexawin (TN); 50S ribosomal subunit;;
D05688; Racepinephrine (USP/INN);;; 
D05689; Racepinephrine hydrochloride (USP);;; 
D05690; Raclopride C11 (USP); DRD2 [HSA:1813] [KO:K04145];; 
D05691; Ractopamine hydrochloride (USAN); ADRB2 [HSA:154] [KO:K04142];; 
D05692; Radafaxine hydrochloride (USAN);;;
D05693; Rafoxanide (USAN/INN);;;
D05694; Ralitoline (USAN/INN);;;
D05695; 935U-83;;;
D05696; Ramoplanin (USAN/INN);;;
D05697; Lucentis (TN); VEGFA [HSA:7422] [KO:K05448];;
D05698; Ranimycin (USAN/INN);;;
D05699; Tritec (TN); HRH2 [HSA:3274] [KO:K04150]; Transporter: SLC22A2 [HSA:6582];
D05700; Ranexa (TN);; Transporter: ABCB1 [HSA:5243];
D05701; Ranolazine hydrochloride (USAN);; Transporter: ABCB1 [HSA:5243];
D05702; Onconase (TN);;;
D05703; Raplon (TN); CHRN (muscle type) [HSA:1134 1140 1144 1145 1146] [KO:K04803 K04812 K04816 K04817 K04818];; 
D05704; Elitek (TN);;;
D05705; Himolfia (TN);;; 
D05706; Raxibacumab (TN); protective antigen (PA) [KO:K11030];;
D05707; Rayon;;;
D05708; Vanorm (TN);;;
D05709; Recainam tosylate (USAN);;;
D05710; Reclazepam (USAN/INN);;; 
D05711; Lexiscan (TN); ADORA2A [HSA:135] [KO:K04266];;
D05712; Regramostim (USAN/INN); CSF2RA (GMCSFR, CD116) [HSA:1438] [KO:K05066]  |  CSF2RB (IL3RB, CD131) [HSA:1439] [KO:K04738];;
D05713; Relomycin (USAN/INN);;; 
D05714; Remacemide hydrochloride (USAN); GRIN (NMDAR) [HSA:2902 2903 2904 2905 2906] [KO:K05208 K05209 K05210 K05211 K05212];; 
D05715; Remiprostol (USAN/INN);;;
D05716; Repifermin (USAN/INN);;;
D05717; Repromicin (USAN/INN);;; 
D05718; Reproterol hydrochloride (USAN); ADRB2 [HSA:154] [KO:K04142];; 
D05719; Resocortol butyrate (USAN); NR3C1 (GR) [HSA:2908] [KO:K05771];;
D05720; Altabax (TN); 50S ribosomal subunit;;
D05721; Retevase (TN);;; 
D05722; Revaprazan hydrochloride (USAN);;;
D05723; BayRho-D (TN);;;
D05724; Ribaminol (USAN/INN);;;
D05725; Riboflavin sodium phosphate dihydrate;;; 
D05726; Riboprine (USAN/INN);;;
D05727; Ridogrel (USAN/INN); TBXA2R [HSA:6915] [KO:K04264]  |  TBXAS1 (CYP5A1) [HSA:6916] [KO:K01832];; 
D05728; Rilapladib (USAN); PLA2G7 [HSA:7941] [KO:K01062];;
D05729; Vexol (TN); NR3C1 (GR) [HSA:2908] [KO:K05771];; 
D05730; Rimiterol hydrobromide (USAN); ADRB2 [HSA:154] [KO:K04142];; 
D05731; Acomplia (TN); CNR1 [HSA:1268] [KO:K04277];; 
D05732; Rioprostil (USAN/INN); PTGER2 [HSA:5732] [KO:K04259];; 
D05733; Ripazepam (USAN/INN);;;
D05734; Rismorelin porcine (USAN); GHSR [HSA:2693] [KO:K04284];;
D05735; Risocaine (USAN);;;
D05736; Risotilide hydrochloride (USAN);;;
D05737; Ristianol phosphate (USAN);;;
D05738; Tiserton (TN); HTR2A [HSA:3356] [KO:K04157]  |  HTR2C [HSA:3358] [KO:K04157];;
D05739; Rivoglitazone (USAN/INN); NR1C3 (PPARG) [HSA:5468] [KO:K08530];; 
D05740; Rizatriptan sulfate (USAN); HTR1B [HSA:3351] [KO:K04153]  |  HTR1D [HSA:3352] [KO:K04153]; Enzyme: MAOA [HSA:4128]; 
D05741; Robenidine hydrochloride (USAN);;;
D05742; Rocastine hydrochloride (USAN); HRH1 [HSA:3269] [KO:K04149];; 
D05743; Rodocaine (USAN);;; 
D05744; Daliresp (TN); PDE4 [HSA:5141 5142 5143 5144] [KO:K13293];;
D05745; Roflurane (USAN/INN);;; 
D05746; Rogletimide (USAN/INN);;;
D05747; Roletamide (USAN/INN);;;
D05748; Rolgamidine (USAN/INN);;;
D05749; Cypromin (TN);;;
D05750; Rolodine (USAN);;;
D05751; Romazarit (USAN/INN);;;
D05752; Ronidazole (USAN);;;
D05753; Fenclofos (INN);;; 
D05754; Ropitoin hydrochloride (USAN);;;
D05755; Ropizine (USAN/INN);;;
D05756; Roquinimex (USAN/INN);;;
D05757; Rosaramicin (USAN/INN);;; 
D05758; Rosaramicin butyrate (USAN);;; 
D05759; Rosaramicin propionate (USAN);;;
D05760; Rosaramicin sodium phosphate (USAN);;; 
D05761; Rosaramicin stearate (USAN);;; 
D05762; Robengatope I-125 (TN);;;
D05763; Robengatope I-131 (TN);;;
D05764; Rose oil (TN);;;
D05765; Rose water , stronger (NF);;;
D05766; Rostaporfin (USAN/INN);;;
D05767; Rotigaptide (USAN);;;
D05768; Neupro (TN); DRD2 [HSA:1813] [KO:K04145]; Enzyme: SULT1A1 [HSA:6817], SULT1A2 [HSA:6799], SULT1A3 [HSA:6818], SULT1E [HSA:6783], UGT1A9 [HSA:54600], UGT2B15 [HSA:7366], CYP2C19 [HSA:1557], CYP1A2 [HSA:1544]; 
D05769; Rotoxamine (USAN/INN);;;
D05770; Roxadimate (USAN/INN);;;
D05771; Roxarsone (USP/INN);;;
D05772; Roxifiban acetate (USAN); ITGA2B/ITGB3 [HSA:3674 3690] [KO:K06476 K06493];;
D05773; Cardiogen-82 (TN);;;
D05774; Rubidium chloride Rb 86 (USAN);;;
D05775; Banzel (TN);;;
D05776; Rupintrivir (USAN/INN); human rhinovirus (HRV) 3C protease;;
D05777; Ruplizumab (USAN/INN); TNFSF5 (CD154) [HSA:959] [KO:K03161];;
D05778; Rutamycin (USAN/INN);;;
D05779; Sabcomeline hydrochloride (USAN); CHRM [HSA:1128 1129 1131 1132 1133] [KO:K04129 K04130 K04131 K04132 K04133];; 
D05780; Sabeluzole (USAN/INN);;;
D05781; Calcium saccharin hydrate; TAS1R2 [HSA:80834] [KO:K04625]  |  TAS1R3 [HSA:83756] [KO:K04626];;
D05782; Sucraid (TN);;;
D05783; Liposyn (TN);;;
D05784; Safingol (USAN/INN); PRKCB [HSA:5579] [KO:K19662]  |  PRKCD [HSA:5580] [KO:K06068]  |  PRKCE [HSA:5581] [KO:K18050]  |  PIK3C3 [HSA:5289] [KO:K00914];;
D05785; Safingol hydrochloride (USAN); PRKCB [HSA:5579] [KO:K19662]  |  PRKCD [HSA:5580] [KO:K06068]  |  PRKCE [HSA:5581] [KO:K18050]  |  PIK3C3 [HSA:5289] [KO:K00914];;
D05786; Salantel (USAN/INN);;;
D05787; Salcaprozate sodium (USAN);;;
D05788; Salcolex tetrahydrate;;; 
D05789; Salethamide maleate (USAN);;; 
D05790; Salicyl alcohol (USAN);;;
D05791; Salicylate meglumine (USAN);;; 
D05792; Salmeterol (USAN/INN); ADRB2 [HSA:154] [KO:K04142]; Enzyme: CYP3A4 [HSA:1576], CYP3A5 [HSA:1577], CYP3A7 [HSA:1551]; 
D05793; Salnacedin (USAN/INN);;; 
D05794; Salts, rehydration (USP);;;
D05795; Quadramet (TN);;;
D05796; Bonomycin (TN);;; 
D05797; Sanfetrinem cilexetil (USAN);;;
D05798; Sanfetrinem sodium (USAN);;;
D05799; Sanguinarium chloride (USAN/INN);;;
D05800; Saperconazole (USAN/INN);;; 
D05801; Saprisartan potassium (USAN); AGTR1 [HSA:185] [KO:K04166];; 
D05802; SaraFlox WSP (TN); DNA gyrase [KO:K02469 K02470]  |  topoisomerase IV [KO:K02621 K02622];; 
D05803; Leukine (TN); CSF2RA (GMCSFR, CD116) [HSA:1438] [KO:K05066]  |  CSF2RB (IL3RB, CD131) [HSA:1439] [KO:K04738];;
D05804; EMD 128130; HTR1A [HSA:3350] [KO:K04153];; 
D05805; Sarmoxicillin (USAN/INN); penicillin binding protein;; 
D05806; Sarpicillin (USAN); penicillin binding protein;; 
D05807; Satraplatin (USAN/INN);;; 
D05808; Schick test control (USP XXX);;;
D05809; Scopafungin (USAN);;;
D05810; Seclazone (USAN/INN);;;
D05811; Sedecamycin (USAN/INN); 50S ribosomal subunit;; 
D05812; Seglitide acetate (USAN);;;
D05813; Selamectin (USAN/INN);;;
D05814; Selenious acid (USP);;;
D05815; Exsel (TN);;;
D05816; Sethotope (TN);;;
D05817; Seletracetam (USAN/INN); SV2A [HSA:9900] [KO:K06258];;
D05818; Selodenoson (USAN/INN); ADORA1 [HSA:134] [KO:K04265];;
D05819; Semaxanib (USAN/INN); FLT3 (CD135) [HSA:2322] [KO:K05092]  |  VEGFR2 (KDR) [HSA:3791] [KO:K05098]  |  KIT (CD117) [HSA:3815] [KO:K05091];; 
D05820; Semduramicin (USAN/INN);;;
D05821; Semparatide acetate hydrate;;; 
D05822; Semustine (USAN/INN);;; 
D05823; Senofilcon A (USAN);;;
D05824; Sepazonium chloride (USAN/INN);;;
D05825; Seprilose (USAN/INN);;;
D05826; Seproxetine hydrochloride (USAN);;;
D05827; Acthar gel-syntehtic (TN); MC1R [HSA:4157] [KO:K04199]  |  MC2R [HSA:4158] [KO:K04200]  |  MC3R [HSA:4159] [KO:K04201]  |  MC4R [HSA:4160] [KO:K04202]  |  MC5R [HSA:4161] [KO:K04203];; 
D05828; Serazapine hydrochloride (USAN);;;
D05829; Sergolexole maleate (USAN);;; 
D05830; Sermetacin (USAN/INN);;; 
D05831; Sevirumab (USAN/INN);;;
D05832; Viozan (TN); ADRB2 [HSA:154] [KO:K04142]  |  DRD2 [HSA:1813] [KO:K04145];; 
D05833; Sibopirdine (USAN/INN);;;
D05834; Sibrafiban (USAN/INN); ITGA2B/ITGB3 [HSA:3674 3690] [KO:K06476 K06493];;
D05835; Silafilcon A (USAN);;;
D05836; Silafocon A (USAN);;;
D05837; Silandrone (USAN/INN); NR3C4 (AR) [HSA:367] [KO:K08557];;
D05838; Silica, dental-type (NF);;;
D05839; Siliceous earth, purified (NF);;;
D05840; Silver nitrate, toughened (USP);;;
D05841; Gas-X (TN);;;
D05842; MST 997;;;
D05843; Simtrazene (USAN/INN);;;
D05844; Sinapultide (USAN/INN);;;
D05845; Kinevac (TN);;;
D05846; Sinefungin (USAN/INN);;;
D05847; Siplizumab (USAN/INN); CD2 [HSA:914] [KO:K06449];;
D05848; Daucosterol;;;
D05849; Sodasorb (TN);;;
D05850; Sodium acetate C 11 (USP);;;
D05851; Sodium amylosulfate (USAN);;;
D05852; Sodium arsenate As 74 (USAN);;;
D05853; Cevalin (TN);;; 
D05854; Natritope chloride (TN);;;
D05855; Sodium citrate (USP);;; 
D05856; Sodium dehydroacetate (NF);;;
D05857; Ceresine (TN);;;
D05858; Sodium etasulfate (INN);;;
D05859; Ferrlecit (TN);;;
D05860; Fluorine F-18 (TN);;;
D05861; Sodium formaldehyde sulfoxylate anhydorous;;;
D05862; Sodium gluconate (USP);;;
D05863; Iodotope I-125 (TN);;;
D05864; Aim (TN);;;
D05865; Sodium nitrite (TN);;;
D05866; Xyrem (TN);;; 
D05867; Sodium phenylacetate (USAN);;;
D05868; Buphenyl (TN);;;
D05869; Sodium phosphate, dibasic (USP);;; 
D05870; Phosphotope (TN);;;
D05871; Sodium polyphosphate (USAN);;;
D05872; Sodium propionate hydrate;;;
D05873; Sodium pyrophosphate (USAN);;;
